2019-09-19 16:40:59,923 ib_insync.client INFO Connecting to 127.0.0.1:3000 with clientId 0...
2019-09-19 16:40:59,925 ib_insync.client INFO Connected
2019-09-19 16:40:59,933 ib_insync.client INFO Logged on to server version 151
2019-09-19 16:41:00,462 ib_insync.client ERROR Peer closed connection
2019-09-19 16:41:00,463 ib_insync.client ERROR clientId 0 already in use?
2019-09-19 16:41:01,916 ib_insync.client ERROR API connection failed: CancelledError()
2019-09-19 16:41:01,918 ib_insync.client INFO Connecting to 127.0.0.1:3000 with clientId 1...
2019-09-19 16:41:01,919 ib_insync.client INFO Connected
2019-09-19 16:41:01,936 ib_insync.client INFO Logged on to server version 151
2019-09-19 16:41:01,937 ib_insync.client INFO API connection ready
2019-09-19 16:41:01,937 ib_insync.wrapper INFO Warning 2104, reqId -1: Market data farm connection is OK:hfarm
2019-09-19 16:41:01,937 ib_insync.wrapper INFO Warning 2106, reqId -1: HMDS data farm connection is OK:hkhmds
2019-09-19 16:41:01,938 ib_insync.wrapper INFO Warning 2106, reqId -1: HMDS data farm connection is OK:fundfarm
2019-09-19 16:41:01,938 ib_insync.wrapper INFO Warning 2106, reqId -1: HMDS data farm connection is OK:ushmds
2019-09-19 16:41:01,938 ib_insync.wrapper INFO Warning 2158, reqId -1: Sec-def data farm connection is OK:secdefil
2019-09-19 16:41:01,944 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373120320, symbol='ACC', lastTradeDateOrContractMonth='20190926', strike=1460.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='ACC19SEP1460PE', tradingClass='ACC'), position=-400.0, marketPrice=15.3999996, marketValue=-6160.0, averageCost=18.0798535, unrealizedPNL=1071.94, realizedPNL=0.0, account='U9329809')
2019-09-19 16:47:54,773 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376121303, symbol='HINDALCO', lastTradeDateOrContractMonth='20191031', strike=155.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='HINDALCO19OCT155PE', tradingClass='HINDALCO'), position=-3500.0, marketPrice=0.2, marketValue=-700.0, averageCost=0.24400825, unrealizedPNL=154.03, realizedPNL=0.0, account='U9329809')
2019-09-19 16:47:54,773 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376121309, symbol='HINDALCO', lastTradeDateOrContractMonth='20191031', strike=160.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='HINDALCO19OCT160PE', tradingClass='HINDALCO'), position=-3500.0, marketPrice=0.84500455, marketValue=-2957.52, averageCost=0.24400825, unrealizedPNL=-2103.49, realizedPNL=0.0, account='U9329809')
2019-09-19 16:47:54,773 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376123415, symbol='BHARATFOR', lastTradeDateOrContractMonth='20191031', strike=310.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='BHARATFORG19OCT310PE', tradingClass='BHARATFORG'), position=-1200.0, marketPrice=0.35, marketValue=-420.0, averageCost=0.23305585, unrealizedPNL=-140.33, realizedPNL=0.0, account='U9329809')
2019-09-19 16:47:54,773 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376126096, symbol='RAMCOCEM', lastTradeDateOrContractMonth='20191031', strike=860.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='RAMCOCEM19OCT860CE', tradingClass='RAMCOCEM'), position=-800.0, marketPrice=2.25, marketValue=-1800.0, averageCost=0.2247225, unrealizedPNL=-1620.22, realizedPNL=0.0, account='U9329809')
2019-09-19 16:47:54,774 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376129112, symbol='IGL', lastTradeDateOrContractMonth='20191031', strike=395.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='IGL19OCT395CE', tradingClass='IGL'), position=-2750.0, marketPrice=0.6, marketValue=-1650.0, averageCost=0.2424498, unrealizedPNL=-983.26, realizedPNL=0.0, account='U9329809')
2019-09-19 16:50:29,435 ib_insync.client WARNING Started to throttle requests
2019-09-19 16:50:29,949 ib_insync.wrapper ERROR Error 200, reqId 329379: No security definition has been found for the request, contract: Stock(symbol='BANKNIFTY', exchange='NSE')
2019-09-19 16:50:31,751 ib_insync.wrapper ERROR Error 200, reqId 329469: No security definition has been found for the request, contract: Stock(symbol='NIFTY50', exchange='NSE')
2019-09-19 16:50:31,752 ib_insync.wrapper ERROR Error 200, reqId 329470: No security definition has been found for the request, contract: Stock(symbol='NIFTYIT', exchange='NSE')
2019-09-19 16:50:32,476 ib_insync.client WARNING Stopped to throttle requests
2019-09-19 16:50:33,044 ib_insync.ib ERROR Unknown contract: Stock(symbol='BANKNIFTY', exchange='NSE')
2019-09-19 16:50:33,047 ib_insync.ib ERROR Unknown contract: Stock(symbol='NIFTY50', exchange='NSE')
2019-09-19 16:50:33,047 ib_insync.ib ERROR Unknown contract: Stock(symbol='NIFTYIT', exchange='NSE')
2019-09-19 16:50:33,053 ib_insync.client WARNING Started to throttle requests
2019-09-19 16:50:36,541 ib_insync.client WARNING Stopped to throttle requests
2019-09-19 16:50:41,128 ib_insync.client WARNING Started to throttle requests
2019-09-19 16:50:42,648 ib_insync.wrapper ERROR Error 200, reqId 329730: No security definition has been found for the request, contract: Option(symbol='APOLLOTYR', lastTradeDateOrContractMonth='20191031', strike=232.5, right='C', exchange='NSE')
2019-09-19 16:50:42,656 ib_insync.wrapper ERROR Error 200, reqId 329732: No security definition has been found for the request, contract: Option(symbol='APOLLOTYR', lastTradeDateOrContractMonth='20191031', strike=235.0, right='C', exchange='NSE')
2019-09-19 16:50:46,202 ib_insync.wrapper ERROR Error 0, reqId -1: Warning: Approaching max rate of 50 messages per second (44)
2019-09-19 16:50:52,426 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373120320, symbol='ACC', lastTradeDateOrContractMonth='20190926', strike=1460.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='ACC19SEP1460PE', tradingClass='ACC'), position=-400.0, marketPrice=16.1061039, marketValue=-6442.44, averageCost=18.0798535, unrealizedPNL=789.5, realizedPNL=0.0, account='U9329809')
2019-09-19 16:50:52,427 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373120330, symbol='ACC', lastTradeDateOrContractMonth='20190926', strike=1480.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='ACC19SEP1480PE', tradingClass='ACC'), position=-400.0, marketPrice=24.9523258, marketValue=-9980.93, averageCost=21.92558, unrealizedPNL=-1210.7, realizedPNL=0.0, account='U9329809')
2019-09-19 16:50:52,427 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373121318, symbol='ADANIPOWE', lastTradeDateOrContractMonth='20190926', strike=64.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='ADANIPOWER19SEP64CE', tradingClass='ADANIPOWER'), position=-40000.0, marketPrice=0.9327836, marketValue=-37311.34, averageCost=1.097779, unrealizedPNL=6599.82, realizedPNL=0.0, account='U9329809')
2019-09-19 16:50:52,428 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373122139, symbol='ENGINERSI', lastTradeDateOrContractMonth='20190926', strike=100.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='ENGINERSIN19SEP100PE', tradingClass='ENGINERSIN'), position=-4600.0, marketPrice=0.4377958, marketValue=-2013.86, averageCost=0.59498615, unrealizedPNL=723.08, realizedPNL=0.0, account='U9329809')
2019-09-19 16:50:52,429 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373122146, symbol='ENGINERSI', lastTradeDateOrContractMonth='20190926', strike=102.5, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='ENGINERSIN19SEP102.5PE', tradingClass='ENGINERSIN'), position=-4600.0, marketPrice=0.63578975, marketValue=-2924.63, averageCost=0.49509715, unrealizedPNL=-647.19, realizedPNL=0.0, account='U9329809')
2019-09-19 16:50:52,429 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373122563, symbol='BATAINDIA', lastTradeDateOrContractMonth='20190926', strike=1500.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='BATAINDIA19SEP1500PE', tradingClass='BATAINDIA'), position=-550.0, marketPrice=11.0574255, marketValue=-6081.58, averageCost=8.15453435, unrealizedPNL=-1596.59, realizedPNL=0.0, account='U9329809')
2019-09-19 16:50:52,430 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373123024, symbol='HAVELLS', lastTradeDateOrContractMonth='20190926', strike=620.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='HAVELLS19SEP620PE', tradingClass='HAVELLS'), position=-1000.0, marketPrice=5.0531044, marketValue=-5053.1, averageCost=2.876781, unrealizedPNL=-2176.32, realizedPNL=0.0, account='U9329809')
2019-09-19 16:50:52,430 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373123331, symbol='CANBK', lastTradeDateOrContractMonth='20190926', strike=180.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='CANBK19SEP180PE', tradingClass='CANBK'), position=-2000.0, marketPrice=1.99999855, marketValue=-4000.0, averageCost=1.388446, unrealizedPNL=-1223.11, realizedPNL=0.0, account='U9329809')
2019-09-19 16:50:52,431 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373124609, symbol='HINDZINC', lastTradeDateOrContractMonth='20190926', strike=207.5, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='HINDZINC19SEP207.5PE', tradingClass='HINDZINC'), position=-3200.0, marketPrice=2.88173365, marketValue=-9221.55, averageCost=1.492085, unrealizedPNL=-4446.88, realizedPNL=0.0, account='U9329809')
2019-09-19 16:50:52,431 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373124619, symbol='HINDZINC', lastTradeDateOrContractMonth='20190926', strike=210.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='HINDZINC19SEP210PE', tradingClass='HINDZINC'), position=-3200.0, marketPrice=4.08728075, marketValue=-13079.3, averageCost=1.492085, unrealizedPNL=-8304.63, realizedPNL=0.0, account='U9329809')
2019-09-19 16:50:52,432 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373124677, symbol='HINDZINC', lastTradeDateOrContractMonth='20190926', strike=230.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='HINDZINC19SEP230CE', tradingClass='HINDZINC'), position=-3200.0, marketPrice=0.2684835, marketValue=-859.15, averageCost=1.492085, unrealizedPNL=3915.52, realizedPNL=0.0, account='U9329809')
2019-09-19 16:50:52,433 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373126016, symbol='TATAGLOBA', lastTradeDateOrContractMonth='20190926', strike=240.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='TATAGLOBAL19SEP240PE', tradingClass='TATAGLOBAL'), position=-2700.0, marketPrice=2.294338, marketValue=-6194.71, averageCost=1.0414271, unrealizedPNL=-3382.86, realizedPNL=0.0, account='U9329809')
2019-09-19 16:50:52,433 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373126249, symbol='TATAMOTOR', lastTradeDateOrContractMonth='20190926', strike=100.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='TATAMOTORS19SEP100PE', tradingClass='TATAMOTORS'), position=-3000.0, marketPrice=0.3138984, marketValue=-941.7, averageCost=0.39288935, unrealizedPNL=236.97, realizedPNL=0.0, account='U9329809')
2019-09-19 16:50:52,434 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373127066, symbol='BHARATFOR', lastTradeDateOrContractMonth='20190926', strike=360.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='BHARATFORG19SEP360PE', tradingClass='BHARATFORG'), position=-1200.0, marketPrice=0.77548595, marketValue=-930.58, averageCost=0.23305585, unrealizedPNL=-650.92, realizedPNL=0.0, account='U9329809')
2019-09-19 16:50:52,434 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373127075, symbol='BHARATFOR', lastTradeDateOrContractMonth='20190926', strike=370.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='BHARATFORG19SEP370PE', tradingClass='BHARATFORG'), position=-1200.0, marketPrice=1.76586435, marketValue=-2119.04, averageCost=0.63261185, unrealizedPNL=-1359.9, realizedPNL=0.0, account='U9329809')
2019-09-19 16:50:52,435 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373129529, symbol='HEXAWARE', lastTradeDateOrContractMonth='20190926', strike=350.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='HEXAWARE19SEP350PE', tradingClass='HEXAWARE'), position=-1500.0, marketPrice=0.93503635, marketValue=-1402.55, averageCost=1.5349462, unrealizedPNL=899.86, realizedPNL=0.0, account='U9329809')
2019-09-19 16:50:52,436 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373129552, symbol='HEXAWARE', lastTradeDateOrContractMonth='20190926', strike=365.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='HEXAWARE19SEP365PE', tradingClass='HEXAWARE'), position=-1500.0, marketPrice=3.5217898, marketValue=-5282.68, averageCost=4.18200465, unrealizedPNL=990.32, realizedPNL=0.0, account='U9329809')
2019-09-19 16:50:52,436 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373129613, symbol='HEXAWARE', lastTradeDateOrContractMonth='20190926', strike=405.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='HEXAWARE19SEP405CE', tradingClass='HEXAWARE'), position=-3000.0, marketPrice=1.05196905, marketValue=-3155.91, averageCost=1.46002945, unrealizedPNL=1224.18, realizedPNL=0.0, account='U9329809')
2019-09-19 16:50:52,437 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373130342, symbol='HINDALCO', lastTradeDateOrContractMonth='20190926', strike=200.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='HINDALCO19SEP200CE', tradingClass='HINDALCO'), position=-3500.0, marketPrice=1.40296315, marketValue=-4910.37, averageCost=1.94212125, unrealizedPNL=1887.05, realizedPNL=0.0, account='U9329809')
2019-09-19 16:50:52,438 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373130777, symbol='INDUSINDB', lastTradeDateOrContractMonth='20190926', strike=1250.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='INDUSINDBK19SEP1250PE', tradingClass='INDUSINDBK'), position=-400.0, marketPrice=12.9634285, marketValue=-5185.37, averageCost=9.239677, unrealizedPNL=-1489.5, realizedPNL=0.0, account='U9329809')
2019-09-19 16:50:52,438 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373131282, symbol='JSWSTEEL', lastTradeDateOrContractMonth='20190926', strike=200.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='JSWSTEEL19SEP200PE', tradingClass='JSWSTEEL'), position=-2000.0, marketPrice=0.89031475, marketValue=-1780.63, averageCost=0.98889, unrealizedPNL=197.15, realizedPNL=0.0, account='U9329809')
2019-09-19 16:50:52,439 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373131288, symbol='JSWSTEEL', lastTradeDateOrContractMonth='20190926', strike=205.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='JSWSTEEL19SEP205PE', tradingClass='JSWSTEEL'), position=-2000.0, marketPrice=1.45305645, marketValue=-2906.11, averageCost=0.98889, unrealizedPNL=-928.33, realizedPNL=0.0, account='U9329809')
2019-09-19 16:50:52,439 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373131632, symbol='LTFH', lastTradeDateOrContractMonth='20190926', strike=85.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='L&TFH19SEP85PE', tradingClass='L&TFH'), position=-4500.0, marketPrice=0.71919715, marketValue=-3236.39, averageCost=0.69477855, unrealizedPNL=-109.88, realizedPNL=0.0, account='U9329809')
2019-09-19 16:50:52,439 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373132000, symbol='PEL', lastTradeDateOrContractMonth='20190926', strike=1700.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='PEL19SEP1700PE', tradingClass='PEL'), position=-302.0, marketPrice=21.73106005, marketValue=-6562.78, averageCost=12.7195669, unrealizedPNL=-2721.47, realizedPNL=0.0, account='U9329809')
2019-09-19 16:50:52,440 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373132010, symbol='PEL', lastTradeDateOrContractMonth='20190926', strike=1750.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='PEL19SEP1750PE', tradingClass='PEL'), position=-302.0, marketPrice=39.2694969, marketValue=-11859.39, averageCost=14.31779075, unrealizedPNL=-7535.42, realizedPNL=0.0, account='U9329809')
2019-09-19 16:50:52,440 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373132077, symbol='PEL', lastTradeDateOrContractMonth='20190926', strike=2200.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='PEL19SEP2200CE', tradingClass='PEL'), position=-302.0, marketPrice=0.79847575, marketValue=-241.14, averageCost=0.53310895, unrealizedPNL=-80.14, realizedPNL=0.0, account='U9329809')
2019-09-19 16:50:52,441 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373132553, symbol='SRF', lastTradeDateOrContractMonth='20190926', strike=2600.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='SRF19SEP2600PE', tradingClass='SRF'), position=-250.0, marketPrice=10.2237005, marketValue=-2555.93, averageCost=11.8567356, unrealizedPNL=408.26, realizedPNL=0.0, account='U9329809')
2019-09-19 16:50:52,441 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373132960, symbol='TECHM', lastTradeDateOrContractMonth='20190926', strike=680.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='TECHM19SEP680PE', tradingClass='TECHM'), position=-1200.0, marketPrice=2.12594225, marketValue=-2551.13, averageCost=3.17978135, unrealizedPNL=1264.61, realizedPNL=0.0, account='U9329809')
2019-09-19 16:50:52,441 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373134163, symbol='NMDC', lastTradeDateOrContractMonth='20190926', strike=77.5, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='NMDC19SEP77.5PE', tradingClass='NMDC'), position=-6000.0, marketPrice=0.36870555, marketValue=-2212.23, averageCost=0.44616715, unrealizedPNL=464.77, realizedPNL=0.0, account='U9329809')
2019-09-19 16:50:52,442 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373134176, symbol='NMDC', lastTradeDateOrContractMonth='20190926', strike=82.5, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='NMDC19SEP82.5PE', tradingClass='NMDC'), position=-6000.0, marketPrice=1.67083155, marketValue=-10024.99, averageCost=1.19533465, unrealizedPNL=-2852.98, realizedPNL=0.0, account='U9329809')
2019-09-19 16:50:52,442 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373134830, symbol='ARVIND', lastTradeDateOrContractMonth='20190926', strike=60.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='ARVIND19SEP60CE', tradingClass='ARVIND'), position=-6000.0, marketPrice=0.21595165, marketValue=-1295.71, averageCost=0.49611165, unrealizedPNL=1680.96, realizedPNL=0.0, account='U9329809')
2019-09-19 16:50:52,442 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373134977, symbol='BANKBAROD', lastTradeDateOrContractMonth='20190926', strike=85.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='BANKBARODA19SEP85PE', tradingClass='BANKBARODA'), position=-4500.0, marketPrice=0.3, marketValue=-1350.0, averageCost=0.34516705, unrealizedPNL=203.25, realizedPNL=0.0, account='U9329809')
2019-09-19 16:50:52,443 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373136192, symbol='IDBI', lastTradeDateOrContractMonth='20190926', strike=26.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='IDBI19SEP26PE', tradingClass='IDBI'), position=-12000.0, marketPrice=0.73755975, marketValue=-8850.72, averageCost=0.69755635, unrealizedPNL=-480.04, realizedPNL=0.0, account='U9329809')
2019-09-19 16:50:52,443 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373136417, symbol='LICHSGFIN', lastTradeDateOrContractMonth='20190926', strike=370.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='LICHSGFIN19SEP370PE', tradingClass='LICHSGFIN'), position=-1100.0, marketPrice=4.1500001, marketValue=-4565.0, averageCost=2.02954275, unrealizedPNL=-2332.5, realizedPNL=0.0, account='U9329809')
