2019-08-28 09:55:34,751 ib_insync.client WARNING Started to throttle requests
2019-08-28 09:55:36,772 ib_insync.client WARNING Stopped to throttle requests
2019-08-28 09:57:52,220 ib_insync.wrapper INFO Warning 2108, reqId -1: Market data farm connection is inactive but should be available upon demand.jfarm
2019-08-28 09:57:52,220 ib_insync.wrapper INFO Warning 2108, reqId -1: Market data farm connection is inactive but should be available upon demand.jfarm
2019-08-28 09:57:52,226 ib_insync.wrapper INFO Warning 2108, reqId -1: Market data farm connection is inactive but should be available upon demand.cashfarm
2019-08-28 09:57:52,226 ib_insync.wrapper INFO Warning 2108, reqId -1: Market data farm connection is inactive but should be available upon demand.cashfarm
2019-08-28 09:58:33,739 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Stock(conId=37018770, symbol='T', right='0', primaryExchange='NYSE', currency='USD', localSymbol='T', tradingClass='T'), position=-100.0, marketPrice=34.7060013, marketValue=-3470.6, averageCost=33.499188, unrealizedPNL=-120.68, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,751 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=350436637, symbol='COF', lastTradeDateOrContractMonth='20190920', strike=70.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='COF   190920P00070000', tradingClass='COF'), position=-1.0, marketPrice=0.19154865, marketValue=-19.15, averageCost=27.3245, unrealizedPNL=8.17, realizedPNL=0.0, account='U8898867')
2019-08-28 10:02:54,562 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374500926, symbol='SBUX', lastTradeDateOrContractMonth='20190830', strike=90.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='SBUX  190830P00090000', tradingClass='SBUX'), position=-1.0, marketPrice=0.0240459, marketValue=-2.4, averageCost=19.2047, unrealizedPNL=16.8, realizedPNL=0.0, account='U8898867')
2019-08-28 10:02:54,562 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374507298, symbol='TXN', lastTradeDateOrContractMonth='20190830', strike=112.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='TXN   190830P00112000', tradingClass='TXN'), position=-1.0, marketPrice=0.0587848, marketValue=-5.88, averageCost=17.2047, unrealizedPNL=11.33, realizedPNL=0.0, account='U8898867')
2019-08-28 10:02:54,563 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374507321, symbol='TXN', lastTradeDateOrContractMonth='20190830', strike=113.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='TXN   190830P00113000', tradingClass='TXN'), position=-1.0, marketPrice=0.07519405, marketValue=-7.52, averageCost=18.2047, unrealizedPNL=10.69, realizedPNL=0.0, account='U8898867')
2019-08-28 10:02:54,563 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374507639, symbol='UNP', lastTradeDateOrContractMonth='20190830', strike=149.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='UNP   190830P00149000', tradingClass='UNP'), position=-1.0, marketPrice=0.1714329, marketValue=-17.14, averageCost=19.2047, unrealizedPNL=2.06, realizedPNL=0.0, account='U8898867')
2019-08-28 10:02:54,563 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374507650, symbol='UNP', lastTradeDateOrContractMonth='20190830', strike=150.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='UNP   190830P00150000', tradingClass='UNP'), position=-1.0, marketPrice=0.20253635, marketValue=-20.25, averageCost=20.2047, unrealizedPNL=-0.05, realizedPNL=0.0, account='U8898867')
2019-08-28 10:02:54,564 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374507656, symbol='UNP', lastTradeDateOrContractMonth='20190830', strike=152.5, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='UNP   190830P00152500', tradingClass='UNP'), position=-1.0, marketPrice=0.40551775, marketValue=-40.55, averageCost=44.9041, unrealizedPNL=4.35, realizedPNL=0.0, account='U8898867')
2019-08-28 10:02:54,564 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374517603, symbol='V', lastTradeDateOrContractMonth='20190830', strike=162.5, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='V     190830P00162500', tradingClass='V'), position=-1.0, marketPrice=0.1131884, marketValue=-11.32, averageCost=20.2047, unrealizedPNL=8.89, realizedPNL=0.0, account='U8898867')
2019-08-28 10:02:54,565 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374517609, symbol='V', lastTradeDateOrContractMonth='20190830', strike=165.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='V     190830P00165000', tradingClass='V'), position=-1.0, marketPrice=0.14022935, marketValue=-14.02, averageCost=22.2046, unrealizedPNL=8.18, realizedPNL=0.0, account='U8898867')
2019-08-28 10:02:54,565 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374517624, symbol='V', lastTradeDateOrContractMonth='20190830', strike=167.5, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='V     190830P00167500', tradingClass='V'), position=-1.0, marketPrice=0.1921655, marketValue=-19.22, averageCost=26.2045, unrealizedPNL=6.99, realizedPNL=0.0, account='U8898867')
2019-08-28 10:02:54,565 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375207529, symbol='COST', lastTradeDateOrContractMonth='20190920', strike=310.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='COST  190920C00310000', tradingClass='COST'), position=-1.0, marketPrice=3.7096727, marketValue=-370.97, averageCost=9.2049, unrealizedPNL=-361.76, realizedPNL=0.0, account='U8898867')
2019-08-28 10:02:54,565 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375387892, symbol='MCD', lastTradeDateOrContractMonth='20191018', strike=200.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MCD   191018P00200000', tradingClass='MCD'), position=-1.0, marketPrice=1.75521885, marketValue=-175.52, averageCost=103.2029, unrealizedPNL=-72.32, realizedPNL=0.0, account='U8898867')
2019-08-28 10:02:54,565 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375478574, symbol='RTN', lastTradeDateOrContractMonth='20190920', strike=135.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='RTN   190920P00135000', tradingClass='RTN'), position=-1.0, marketPrice=0.1202735, marketValue=-12.03, averageCost=9.204, unrealizedPNL=-2.82, realizedPNL=0.0, account='U8898867')
2019-08-28 10:02:54,566 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375810615, symbol='COST', lastTradeDateOrContractMonth='20191018', strike=320.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='COST  191018C00320000', tradingClass='COST'), position=-1.0, marketPrice=4.1178422, marketValue=-411.78, averageCost=9.2049, unrealizedPNL=-402.58, realizedPNL=0.0, account='U8898867')
2019-08-28 10:02:54,566 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375810629, symbol='COST', lastTradeDateOrContractMonth='20191018', strike=330.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='COST  191018C00330000', tradingClass='COST'), position=-1.0, marketPrice=2.18606665, marketValue=-218.61, averageCost=9.2049, unrealizedPNL=-209.4, realizedPNL=0.0, account='U8898867')
2019-08-28 10:02:54,566 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375875763, symbol='AAPL', lastTradeDateOrContractMonth='20190906', strike=165.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='AAPL  190906P00165000', tradingClass='AAPL'), position=-1.0, marketPrice=0.1089566, marketValue=-10.9, averageCost=13.2048, unrealizedPNL=2.31, realizedPNL=0.0, account='U8898867')
2019-08-28 10:02:54,567 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375875837, symbol='AAPL', lastTradeDateOrContractMonth='20190906', strike=192.5, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='AAPL  190906P00192500', tradingClass='AAPL'), position=-1.0, marketPrice=0.98, marketValue=-98.0, averageCost=59.1039, unrealizedPNL=-38.9, realizedPNL=0.0, account='U8898867')
2019-08-28 10:02:54,567 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375883646, symbol='AMGN', lastTradeDateOrContractMonth='20190906', strike=170.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='AMGN  190906P00170000', tradingClass='AMGN'), position=-1.0, marketPrice=0.0349809, marketValue=-3.5, averageCost=12.2048, unrealizedPNL=8.71, realizedPNL=0.0, account='U8898867')
2019-08-28 10:02:54,567 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375889385, symbol='BA', lastTradeDateOrContractMonth='20190906', strike=410.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='BA    190906C00410000', tradingClass='BA'), position=-1.0, marketPrice=0.0291104, marketValue=-2.91, averageCost=9.2049, unrealizedPNL=6.29, realizedPNL=0.0, account='U8898867')
2019-08-28 10:02:54,567 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375889388, symbol='BA', lastTradeDateOrContractMonth='20190906', strike=415.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='BA    190906C00415000', tradingClass='BA'), position=-1.0, marketPrice=0.02517525, marketValue=-2.52, averageCost=9.2049, unrealizedPNL=6.69, realizedPNL=0.0, account='U8898867')
2019-08-28 10:02:54,568 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375893499, symbol='BLK', lastTradeDateOrContractMonth='20190906', strike=465.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='BLK   190906C00465000', tradingClass='BLK'), position=-1.0, marketPrice=0.00757845, marketValue=-0.76, averageCost=9.7549, unrealizedPNL=9.0, realizedPNL=0.0, account='U8898867')
2019-08-28 10:02:54,568 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375893502, symbol='BLK', lastTradeDateOrContractMonth='20190906', strike=467.5, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='BLK   190906C00467500', tradingClass='BLK'), position=-1.0, marketPrice=0.00567185, marketValue=-0.57, averageCost=9.7549, unrealizedPNL=9.19, realizedPNL=0.0, account='U8898867')
2019-08-28 10:02:54,568 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375893506, symbol='BLK', lastTradeDateOrContractMonth='20190906', strike=470.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='BLK   190906C00470000', tradingClass='BLK'), position=-1.0, marketPrice=0.00347845, marketValue=-0.35, averageCost=9.7549, unrealizedPNL=9.41, realizedPNL=0.0, account='U8898867')
2019-08-28 10:02:54,568 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375901049, symbol='COST', lastTradeDateOrContractMonth='20190906', strike=300.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='COST  190906C00300000', tradingClass='COST'), position=-1.0, marketPrice=5.6814437, marketValue=-568.14, averageCost=9.2049, unrealizedPNL=-558.94, realizedPNL=0.0, account='U8898867')
2019-08-28 10:02:54,568 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375901074, symbol='COST', lastTradeDateOrContractMonth='20190906', strike=302.5, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='COST  190906C00302500', tradingClass='COST'), position=-1.0, marketPrice=4.559422, marketValue=-455.94, averageCost=9.2049, unrealizedPNL=-446.74, realizedPNL=0.0, account='U8898867')
2019-08-28 10:02:54,569 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375901089, symbol='COST', lastTradeDateOrContractMonth='20190906', strike=305.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='COST  190906C00305000', tradingClass='COST'), position=-1.0, marketPrice=3.5910008, marketValue=-359.1, averageCost=9.2049, unrealizedPNL=-349.9, realizedPNL=0.0, account='U8898867')
2019-08-28 10:02:54,569 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375932510, symbol='HD', lastTradeDateOrContractMonth='20191018', strike=170.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='HD    191018P00170000', tradingClass='HD'), position=-1.0, marketPrice=0.24598175, marketValue=-24.6, averageCost=25.2046, unrealizedPNL=0.61, realizedPNL=0.0, account='U8898867')
2019-08-28 10:02:54,569 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375932520, symbol='HD', lastTradeDateOrContractMonth='20191018', strike=175.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='HD    191018P00175000', tradingClass='HD'), position=-1.0, marketPrice=0.3522527, marketValue=-35.23, averageCost=32.2044, unrealizedPNL=-3.02, realizedPNL=0.0, account='U8898867')
2019-08-28 10:02:54,569 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375964770, symbol='MA', lastTradeDateOrContractMonth='20190830', strike=302.5, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MA    190830C00302500', tradingClass='MA'), position=-1.0, marketPrice=0.0019033, marketValue=-0.19, averageCost=9.3849, unrealizedPNL=9.19, realizedPNL=0.0, account='U8898867')
2019-08-28 10:02:54,570 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375965118, symbol='MA', lastTradeDateOrContractMonth='20190906', strike=250.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MA    190906P00250000', tradingClass='MA'), position=-1.0, marketPrice=0.5018934, marketValue=-50.19, averageCost=49.904, unrealizedPNL=-0.29, realizedPNL=0.0, account='U8898867')
2019-08-28 10:02:54,570 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375965126, symbol='MA', lastTradeDateOrContractMonth='20190906', strike=252.5, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MA    190906P00252500', tradingClass='MA'), position=-1.0, marketPrice=0.5931567, marketValue=-59.32, averageCost=61.9038, unrealizedPNL=2.59, realizedPNL=0.0, account='U8898867')
2019-08-28 10:02:54,570 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375965138, symbol='MA', lastTradeDateOrContractMonth='20190906', strike=255.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MA    190906P00255000', tradingClass='MA'), position=-1.0, marketPrice=0.7336192, marketValue=-73.36, averageCost=74.9035, unrealizedPNL=1.54, realizedPNL=0.0, account='U8898867')
2019-08-28 10:02:54,570 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375966000, symbol='MCD', lastTradeDateOrContractMonth='20190906', strike=200.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MCD   190906P00200000', tradingClass='MCD'), position=-1.0, marketPrice=0.1887813, marketValue=-18.88, averageCost=20.2047, unrealizedPNL=1.33, realizedPNL=0.0, account='U8898867')
2019-08-28 10:02:54,571 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375966015, symbol='MCD', lastTradeDateOrContractMonth='20190906', strike=202.5, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MCD   190906P00202500', tradingClass='MCD'), position=-1.0, marketPrice=0.28136905, marketValue=-28.14, averageCost=24.2046, unrealizedPNL=-3.93, realizedPNL=0.0, account='U8898867')
2019-08-28 10:02:54,571 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375966024, symbol='MCD', lastTradeDateOrContractMonth='20190906', strike=205.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MCD   190906P00205000', tradingClass='MCD'), position=-1.0, marketPrice=0.42450345, marketValue=-42.45, averageCost=31.2044, unrealizedPNL=-11.25, realizedPNL=0.0, account='U8898867')
2019-08-28 10:02:54,571 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375969527, symbol='PEP', lastTradeDateOrContractMonth='20190906', strike=139.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='PEP   190906C00139000', tradingClass='PEP'), position=-1.0, marketPrice=0.16041, marketValue=-16.04, averageCost=9.2049, unrealizedPNL=-6.84, realizedPNL=0.0, account='U8898867')
2019-08-28 10:02:54,571 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375969542, symbol='PEP', lastTradeDateOrContractMonth='20190906', strike=140.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='PEP   190906C00140000', tradingClass='PEP'), position=-1.0, marketPrice=0.09080085, marketValue=-9.08, averageCost=9.2049, unrealizedPNL=0.12, realizedPNL=0.0, account='U8898867')
2019-08-28 10:02:54,572 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375971403, symbol='MSFT', lastTradeDateOrContractMonth='20190906', strike=120.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MSFT  190906P00120000', tradingClass='MSFT'), position=-1.0, marketPrice=0.1556178, marketValue=-15.56, averageCost=17.2047, unrealizedPNL=1.64, realizedPNL=0.0, account='U8898867')
2019-08-28 10:02:54,572 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375991652, symbol='SBUX', lastTradeDateOrContractMonth='20190906', strike=85.5, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='SBUX  190906P00085500', tradingClass='SBUX'), position=-1.0, marketPrice=0.06724065, marketValue=-6.72, averageCost=16.9038, unrealizedPNL=10.18, realizedPNL=0.0, account='U8898867')
2019-08-28 10:02:54,572 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375991679, symbol='SBUX', lastTradeDateOrContractMonth='20190906', strike=86.5, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='SBUX  190906P00086500', tradingClass='SBUX'), position=-1.0, marketPrice=0.08531635, marketValue=-8.53, averageCost=20.9037, unrealizedPNL=12.37, realizedPNL=0.0, account='U8898867')
2019-08-28 10:02:54,573 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375991680, symbol='SBUX', lastTradeDateOrContractMonth='20190906', strike=86.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='SBUX  190906P00086000', tradingClass='SBUX'), position=-1.0, marketPrice=0.0758525, marketValue=-7.59, averageCost=19.9038, unrealizedPNL=12.32, realizedPNL=0.0, account='U8898867')
2019-08-28 10:02:54,573 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375991695, symbol='SBUX', lastTradeDateOrContractMonth='20190906', strike=87.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='SBUX  190906P00087000', tradingClass='SBUX'), position=-1.0, marketPrice=0.0952644, marketValue=-9.53, averageCost=22.9037, unrealizedPNL=13.38, realizedPNL=0.0, account='U8898867')
2019-08-28 10:02:54,573 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376023159, symbol='V', lastTradeDateOrContractMonth='20190906', strike=160.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='V     190906P00160000', tradingClass='V'), position=-1.0, marketPrice=0.25207915, marketValue=-25.21, averageCost=37.2043, unrealizedPNL=12.0, realizedPNL=0.0, account='U8898867')
